run,split,feature_idx,feature,strategy,num_bins,bins_used,dead_bins,used_bin_ratio,dominant_bin,dominant_bin_count,dominant_bin_ratio,rare_used_bins_le5,rare_used_bin_ratio_le5,rare_cell_ratio_own_le5,rare_cell_ratio_trainref_le5,unseen_cell_ratio_trainref,entropy_norm,compression_factor,offset_nonzero_ratio,offset_mean,offset_std,offset_unique_approx,class_Benign_bins_used,class_Benign_dominant_ratio,class_Benign_rare_trainref_ratio,class_Ransomware_bins_used,class_Ransomware_dominant_ratio,class_Ransomware_rare_trainref_ratio,class_Spyware_bins_used,class_Spyware_dominant_ratio,class_Spyware_rare_trainref_ratio,class_Trojan_bins_used,class_Trojan_dominant_ratio,class_Trojan_rare_trainref_ratio
C2_K512,val,13,handles.nkey,keep_current,512,438,74,0.85546875,146,356,0.03037542662116041,187,0.4269406392694064,0.03873720136518771,0.006996587030716724,0.0,0.8325617001326864,26.75799086757991,1.0,0.5001025795936584,0.2969168722629547,785,309,0.04761092150170648,0.007508532423208191,150,0.06482899438489025,0.002552322613578356,191,0.06636726546906188,0.01347305389221557,119,0.09383236689509752,0.0031628887717448603
C2_K512,val,14,handles.nthread,keep_current,512,467,45,0.912109375,107,193,0.016467576791808873,154,0.3297644539614561,0.0348122866894198,0.0063993174061433445,0.0,0.9037225522552401,25.096359743040686,0.9983788395904437,0.49277159571647644,0.2876254916191101,596,359,0.021160409556313993,0.010921501706484642,174,0.03266972945380296,0.0010209290454313426,206,0.025449101796407185,0.00249500998003992,177,0.04217185028993147,0.0021085925144965737
C2_K512,val,15,handles.ndirectory,discrete_compact_offset0,512,90,422,0.17578125,44,1215,0.10366894197952219,22,0.24444444444444444,0.004180887372013652,0.0014505119453924915,0.0,0.7229427959299646,130.22222222222223,0.0,0.0,0.0,1,75,0.1392491467576792,0.0017064846416382253,51,0.11587544665645738,0.0010209290454313426,62,0.10379241516966067,0.00249500998003992,42,0.143384290985767,0.0
C2_K512,val,16,handles.nsemaphore,keep_current,512,445,67,0.869140625,170,422,0.03600682593856655,233,0.5235955056179775,0.046331058020477815,0.012627986348122866,0.0,0.8137549257334391,26.337078651685392,1.0,0.48552754521369934,0.2885163128376007,526,304,0.06791808873720137,0.016040955631399317,172,0.0903522205206738,0.008677896886166412,193,0.09331337325349301,0.0124750499001996,137,0.11544544016868741,0.0063257775434897206
C2_K512,val,17,handles.ntimer,discrete_compact_offset0,512,106,406,0.20703125,30,961,0.08199658703071672,31,0.29245283018867924,0.005546075085324232,0.0020477815699658703,0.0,0.766782916321719,110.56603773584905,0.0,0.0,0.0,1,79,0.11979522184300341,0.0010238907849829352,45,0.1725370086778969,0.0010209290454313426,67,0.13922155688622753,0.0074850299401197605,44,0.18133895624670532,0.0005271481286241434
C2_K512,val,18,handles.nsection,keep_current,512,448,64,0.875,77,671,0.05725255972696246,208,0.4642857142857143,0.03967576791808874,0.008105802047781569,0.0,0.8058846735278631,26.160714285714285,1.0,0.4997645616531372,0.2816231846809387,527,362,0.024232081911262797,0.012627986348122866,103,0.1281265952016335,0.002041858090862685,145,0.09081836327345309,0.007984031936127744,81,0.13284132841328414,0.0005271481286241434
C2_K512,val,19,handles.nmutant,keep_current,512,358,154,0.69921875,123,610,0.05204778156996587,96,0.2681564245810056,0.020136518771331057,0.002218430034129693,0.00034129692832764505,0.8551191701512607,32.737430167597765,1.0,0.4666746258735657,0.2756410837173462,358,282,0.05255972696245734,0.0034129692832764505,115,0.09545686574783052,0.0,132,0.09181636726546906,0.0014970059880239522,104,0.12598840274117026,0.0015814443858724301
C2_K512,val,20,ldrmodules.not_in_load,keep_current,512,132,380,0.2578125,88,835,0.07124573378839591,39,0.29545454545454547,0.00674061433447099,0.0024744027303754265,0.0004266211604095563,0.8022515488420773,88.78787878787878,0.9767918088737202,0.4723256230354309,0.2868272662162781,71,118,0.06450511945392491,0.0030716723549488053,51,0.17917304747320062,0.00408371618172537,58,0.12375249500998003,0.0014970059880239522,39,0.15972588297311544,0.0
C2_K512,val,21,ldrmodules.not_in_init,keep_current,512,155,357,0.302734375,143,586,0.05,42,0.2709677419354839,0.008959044368600682,0.0021331058020477816,0.00034129692832764505,0.829541869693676,75.61290322580645,0.9986348122866894,0.5017194747924805,0.29521647095680237,149,139,0.057849829351535834,0.0017064846416382253,62,0.09800918836140889,0.00408371618172537,80,0.09331337325349301,0.003493013972055888,51,0.11860832894043226,0.0
C2_K512,val,22,ldrmodules.not_in_mem,keep_current,512,132,380,0.2578125,88,830,0.07081911262798635,39,0.29545454545454547,0.00674061433447099,0.002559726962457338,0.0004266211604095563,0.80234970369112,88.78787878787878,0.9767918088737202,0.4724462628364563,0.28682613372802734,71,118,0.06450511945392491,0.0030716723549488053,51,0.17866258295048495,0.004594180704441042,58,0.12425149700598802,0.0014970059880239522,39,0.1591987348444913,0.0
C2_K512,val,23,ldrmodules.not_in_load_avg,rank_uniform_offset,512,512,0,1.0,241,238,0.02030716723549488,51,0.099609375,0.01749146757679181,0.0,0.0,0.9205568776228691,22.890625,1.0,0.5010083317756653,0.2897240221500397,4989,489,0.040443686006825935,0.0,221,0.02858601327207759,0.0,233,0.03093812375249501,0.0,161,0.03637322087506589,0.0
C2_K512,val,24,ldrmodules.not_in_init_avg,rank_uniform_offset,512,512,0,1.0,210,323,0.02755972696245734,51,0.099609375,0.01877133105802048,0.0,0.0,0.9336775191617982,22.890625,0.9997440273037542,0.49781447649002075,0.2913414239883423,4492,503,0.05187713310580205,0.0,317,0.02041858090862685,0.0,335,0.017964071856287425,0.0,273,0.017923036373220874,0.0
C2_K512,val,25,ldrmodules.not_in_mem_avg,rank_uniform_offset,512,512,0,1.0,241,238,0.02030716723549488,54,0.10546875,0.01911262798634812,0.0,0.0,0.9200821973901493,22.890625,1.0,0.5130506753921509,0.2899639308452606,4995,489,0.040443686006825935,0.0,221,0.02858601327207759,0.0,233,0.03293413173652695,0.0,161,0.04164470216130733,0.0
C2_K512,val,26,malfind.ninjections,discrete_compact_offset0,512,78,434,0.15234375,2,4884,0.4167235494880546,46,0.5897435897435898,0.008276450511945392,0.0037542662116040954,0.0,0.4482772361069281,150.25641025641025,0.0,0.0,0.0,1,20,0.2960750853242321,0.0,54,0.599285349668198,0.008677896886166412,53,0.6007984031936128,0.007984031936127744,26,0.6552451238798103,0.005798629414865577
C2_K512,val,27,malfind.commitCharge,keep_current,512,249,263,0.486328125,2,3769,0.32158703071672357,193,0.7751004016064257,0.03387372013651877,0.014419795221843003,0.00017064846416382253,0.44332670038789496,47.06827309236948,0.9908703071672355,0.21544472873210907,0.18800745904445648,280,81,0.28993174061433447,0.0015358361774744026,109,0.6043899948953547,0.031138335885655948,109,0.6037924151696606,0.02694610778443114,76,0.6578808645229309,0.023721665788086453
C2_K512,val,28,malfind.protection,keep_current,512,153,359,0.298828125,16,4764,0.40648464163822523,84,0.5490196078431373,0.016211604095563138,0.0063993174061433445,0.0007679180887372013,0.45690031949848203,76.60130718954248,0.9917235494880546,0.09235695004463196,0.1721440851688385,154,93,0.26552901023890785,0.004948805460750853,54,0.599285349668198,0.009188361408882083,54,0.6007984031936128,0.008483033932135729,26,0.6552451238798103,0.005798629414865577
C2_K512,val,29,malfind.uniqueInjections,rank_uniform_offset,512,447,65,0.873046875,0,4969,0.42397610921501705,399,0.8926174496644296,0.0818259385665529,0.0,0.0,0.41239671716097187,26.21923937360179,0.5761945392491468,0.22678932547569275,0.30555757880210876,1180,428,0.2590443686006826,0.0,31,0.8269525267993875,0.0,31,0.8043912175648703,0.0,30,0.834475487612019,0.0
C2_K512,val,30,psxview.not_in_pslist,discrete_compact_offset0,512,31,481,0.060546875,0,5753,0.4908703071672355,14,0.45161290322580644,0.003242320819112628,0.0006825938566552901,0.0,0.519741714579058,378.06451612903226,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,24,0.4119448698315467,0.002041858090862685,28,0.3967065868263473,0.001996007984031936,13,0.35951502372166577,0.0
C2_K512,val,31,psxview.not_in_eprocess_pool,discrete_compact_offset0,512,2,510,0.00390625,0,11701,0.9983788395904437,0,0.0,0.0,0.0,0.0,0.01736308583849404,5860.0,0.0,0.0,0.0,1,2,0.9994880546075086,0.0,2,0.9979581419091373,0.0,2,0.9955089820359282,0.0,2,0.9984185556141276,0.0
C2_K512,val,32,psxview.not_in_ethread_pool,discrete_compact_offset0,512,44,468,0.0859375,0,5088,0.4341296928327645,19,0.4318181818181818,0.0034129692832764505,0.0011945392491467576,0.0,0.5107073124679729,266.3636363636364,0.0,0.0,0.0,1,21,0.5424914675767918,0.0,35,0.3221031138335886,0.00408371618172537,34,0.32934131736526945,0.00249500998003992,16,0.3257775434897206,0.0005271481286241434
C2_K512,val,33,psxview.not_in_pspcid_list,discrete_compact_offset0,512,33,479,0.064453125,0,5751,0.4906996587030717,16,0.48484848484848486,0.003583617747440273,0.0009385665529010238,0.0,0.5110740772401451,355.1515151515151,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,26,0.4109239407861154,0.0035732516590096988,28,0.3967065868263473,0.001996007984031936,13,0.35951502372166577,0.0
C2_K512,val,34,psxview.not_in_csrss_handles,discrete_compact_offset0,512,44,468,0.0859375,0,5083,0.43370307167235495,19,0.4318181818181818,0.0034129692832764505,0.0011945392491467576,0.0,0.5109954256747077,266.3636363636364,0.0,0.0,0.0,1,21,0.5424914675767918,0.0,35,0.3210821847881572,0.00408371618172537,34,0.3283433133732535,0.00249500998003992,16,0.32525039536109646,0.0005271481286241434
C2_K512,val,35,psxview.not_in_session,discrete_compact_offset0,512,31,481,0.060546875,0,5754,0.4909556313993174,14,0.45161290322580644,0.003242320819112628,0.0006825938566552901,0.0,0.5197065103013979,378.06451612903226,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,24,0.4119448698315467,0.002041858090862685,28,0.3967065868263473,0.001996007984031936,13,0.3600421718502899,0.0
C2_K512,val,36,psxview.not_in_deskthrd,discrete_compact_offset0,512,46,466,0.08984375,2,4535,0.3869453924914676,20,0.43478260869565216,0.004180887372013652,0.0009385665529010238,0.0,0.5550089938519955,254.7826086956522,0.0,0.0,0.0,1,23,0.5042662116040956,0.0,41,0.2715671260847371,0.0030627871362940277,38,0.26497005988023953,0.001996007984031936,17,0.27253558249868215,0.0005271481286241434
C2_K512,val,37,psxview.not_in_pslist_false_avg,rank_uniform_offset,512,501,11,0.978515625,0,5087,0.4340443686006826,298,0.5948103792415169,0.07755972696245733,0.0,0.0,0.5692671451314449,23.393213572854293,0.566296928327645,0.2672867476940155,0.301029771566391,2115,491,0.4783276450511945,0.0,124,0.4119448698315467,0.0,138,0.3967065868263473,0.0,88,0.35951502372166577,0.0
C2_K512,val,38,psxview.not_in_eprocess_pool_false_avg,keep_current,512,47,465,0.091796875,0,11665,0.9953071672354948,46,0.9787234042553191,0.00469283276450512,0.003924914675767918,0.002645051194539249,0.012328450360608907,249.36170212765958,0.00469283276450512,0.0028190172743052244,0.044820841401815414,49,37,0.9933447098976109,0.006313993174061433,4,0.9979581419091373,0.0005104645227156713,8,0.9955089820359282,0.003493013972055888,3,0.9984185556141276,0.0005271481286241434
C2_K512,val,39,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,512,499,13,0.974609375,0,4434,0.37832764505119454,280,0.561122244488978,0.07977815699658702,0.0,0.0,0.6128071736717037,23.48697394789579,0.6222696245733789,0.3351851999759674,0.33862948417663574,2282,489,0.4308873720136519,0.0,127,0.3221031138335886,0.0,134,0.32934131736526945,0.0,89,0.3257775434897206,0.0
C2_K512,val,40,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,512,500,12,0.9765625,0,5085,0.43387372013651876,294,0.588,0.07790102389078499,0.0,0.0,0.5702686604077324,23.44,0.5664675767918089,0.2831781804561615,0.32152196764945984,2123,491,0.4783276450511945,0.0,123,0.4109239407861154,0.0,136,0.3967065868263473,0.0,88,0.35951502372166577,0.0
C2_K512,val,41,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,512,506,6,0.98828125,81,710,0.060580204778156996,233,0.46047430830039526,0.06655290102389079,0.0,0.0,0.7658469075293172,23.16205533596838,1.0,0.522213876247406,0.2692395746707916,2582,497,0.08839590443686007,0.0,134,0.0781010719754977,0.0,140,0.06287425149700598,0.0,100,0.0911966262519768,0.0
C2_K512,val,42,psxview.not_in_session_false_avg,rank_uniform_offset,512,508,4,0.9921875,117,734,0.06262798634812286,246,0.484251968503937,0.07406143344709898,0.0,0.0,0.7580249812041746,23.070866141732285,1.0,0.5464786887168884,0.29054513573646545,2594,501,0.08822525597269625,0.0,132,0.07912200102092905,0.0,145,0.0658682634730539,0.0,98,0.0911966262519768,0.0
C2_K512,val,43,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,512,506,6,0.98828125,119,700,0.059726962457337884,223,0.4407114624505929,0.06655290102389079,0.0,0.0,0.7728078159061044,23.16205533596838,0.9933447098976109,0.5314028263092041,0.2903836965560913,2641,495,0.08839590443686007,0.0,123,0.07299642674834099,0.0,154,0.05588822355289421,0.0,99,0.09066947812335266,0.0
C2_K512,val,44,modules.nmodules,discrete_compact_offset0,512,2,510,0.00390625,2,11282,0.9626279863481229,0,0.0,0.0,0.0,0.0,0.2301104183979041,5860.0,0.0,0.0,0.0,1,2,0.9843003412969283,0.0,2,0.9504849412965799,0.0,2,0.9111776447105788,0.0,2,0.9625724828676858,0.0
C2_K512,val,45,svcscan.nservices,discrete_compact_offset0,512,20,492,0.0390625,23,5459,0.4657849829351536,10,0.5,0.002389078498293515,0.0011945392491467576,0.0,0.39511747310868817,586.0,0.0,0.0,0.0,1,8,0.7363481228668942,0.0,15,0.9377233282286881,0.004594180704441042,11,0.8977045908183633,0.0014970059880239522,9,0.9578281497100686,0.0010542962572482868
C2_K512,val,46,svcscan.kernel_drivers,discrete_compact_offset0,512,9,503,0.017578125,18,5836,0.4979522184300341,5,0.5555555555555556,0.0013651877133105802,0.0006825938566552901,0.0,0.3812836077557675,1302.2222222222222,0.0,0.0,0.0,1,3,0.9933447098976109,0.0,9,0.9433384379785605,0.002041858090862685,7,0.9016966067864272,0.0014970059880239522,4,0.9599367422245652,0.0005271481286241434
C2_K512,val,47,svcscan.fs_drivers,discrete_compact_offset0,512,4,508,0.0078125,9,11704,0.9986348122866894,2,0.5,0.0006825938566552901,0.0002559726962457338,0.0,0.008488472194008058,2930.0,0.0,0.0,0.0,1,1,1.0,0.0,4,0.9943848902501277,0.0005104645227156713,4,0.998003992015968,0.000499001996007984,2,0.9994728518713759,0.0005271481286241434
C2_K512,val,48,svcscan.process_services,discrete_compact_offset0,512,10,502,0.01953125,10,6912,0.5897610921501707,4,0.4,0.0013651877133105802,0.0005972696245733788,0.0,0.3734225805605412,1172.0,0.0,0.0,0.0,1,4,0.7382252559726963,0.0,7,0.9392547217968351,0.002552322613578356,6,0.905688622754491,0.000998003992015968,4,0.9588824459673169,0.0
C2_K512,val,49,svcscan.shared_process_services,discrete_compact_offset0,512,12,500,0.0234375,21,5835,0.4978668941979522,6,0.5,0.0013651877133105802,0.0010238907849829352,0.0,0.3446542028657976,976.6666666666666,0.0,0.0,0.0,1,5,0.9933447098976109,0.0,10,0.9392547217968351,0.00408371618172537,8,0.8982035928143712,0.0014970059880239522,5,0.9583552978386927,0.0005271481286241434
C2_K512,val,50,svcscan.interactive_process_services,constant,512,1,511,0.001953125,0,11720,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,11720.0,1.0,0.5,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
C2_K512,val,51,svcscan.nactive,discrete_compact_offset0,512,25,487,0.048828125,27,2830,0.24146757679180889,7,0.28,0.0014505119453924915,0.0011092150170648465,0.0,0.6855037523453756,468.8,0.0,0.0,0.0,1,14,0.4225255972696246,0.0,19,0.3210821847881572,0.00408371618172537,18,0.35578842315369263,0.001996007984031936,15,0.3684765419082762,0.0005271481286241434
C2_K512,val,52,callbacks.ncallbacks,discrete_compact_offset0,512,10,502,0.01953125,11,4997,0.42636518771331056,3,0.3,0.0005972696245733788,8.532423208191126e-05,0.0,0.48776838918280235,1172.0,0.0,0.0,0.0,1,2,0.7409556313993174,0.0,10,0.47881572230729963,0.0005104645227156713,8,0.4426147704590818,0.0,7,0.49393779652082237,0.0
C2_K512,val,53,callbacks.nanonymous,discrete_compact_offset0,512,2,510,0.00390625,0,11710,0.9991467576791809,0,0.0,0.0,0.0,0.0,0.009929041154069899,5860.0,0.0,0.0,0.0,1,1,1.0,0.0,2,0.996937212863706,0.0,1,1.0,0.0,2,0.9978914074855034,0.0
C2_K512,val,54,callbacks.ngeneric,discrete_compact_offset0,512,2,510,0.00390625,1,11719,0.999914675767918,1,0.5,8.532423208191126e-05,0.0,0.0,0.0012763923554786004,5860.0,0.0,0.0,0.0,1,1,1.0,0.0,2,0.9994895354772844,0.0,1,1.0,0.0,1,1.0,0.0
K1024_RANK_SAFE,train,0,pslist.nproc,unknown,1024,105,919,0.1025390625,20,7990,0.1704496970731291,50,0.47619047619047616,0.0014933014762351737,0.0014933014762351737,0.0,0.5634949111118889,446.43809523809523,0.0,0.0,0.0,1,55,0.20372898711494156,0.0008533151292772421,81,0.14210929519918283,0.011363636363636364,80,0.13348303393213573,0.012100798403193613,41,0.1782608695652174,0.006324110671936759
K1024_RANK_SAFE,train,1,pslist.nppid,unknown,1024,48,976,0.046875,4,13196,0.28150866114856216,27,0.5625,0.0010026452769007594,0.0010026452769007594,0.0,0.5190073122926573,976.5833333333334,0.0,0.0,0.0,1,18,0.5617800153596724,0.00025599453878317265,20,0.3575076608784474,0.0011491317671092952,46,0.31312375249500995,0.006736526946107785,21,0.38194993412384715,0.002108036890645586
K1024_RANK_SAFE,train,2,pslist.avg_threads,unknown,1024,1024,0,1.0,39,1078,0.022996842734021673,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.8900269113742731,45.77734375,0.9999573342435362,0.4898006319999695,0.2856471836566925,22591,1006,0.003669255055892141,0.0022612850925846917,267,0.04660367722165475,0.038559754851889685,347,0.04628243512974052,0.05214570858283433,247,0.04901185770750988,0.03214756258234519
K1024_RANK_SAFE,train,3,pslist.nprocs64bit,unknown,1024,1,1023,0.0009765625,0,46876,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,46876.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
K1024_RANK_SAFE,train,4,pslist.avg_handlers,unknown,1024,1024,0,1.0,198,369,0.007871832067582558,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.9610871928863035,45.77734375,0.9869869442785221,0.49472543597221375,0.28990697860717773,88,826,0.0027306084136871746,0.0014506357197713116,288,0.015832482124616958,0.012640449438202247,362,0.015094810379241517,0.0280688622754491,251,0.019631093544137022,0.01080368906455863
K1024_RANK_SAFE,train,5,dlllist.ndlls,unknown,1024,787,237,0.7685546875,294,1818,0.038783172625650654,265,0.33672172808132145,0.013354381773188838,0.013354381773188838,0.0,0.8282982084204537,59.56289707750953,0.9999573342435362,0.4941032826900482,0.28895074129104614,1773,618,0.040404471371277416,0.028543391074323746,282,0.06473442288049029,0.032303370786516857,357,0.07622255489021956,0.04403692614770459,257,0.09051383399209487,0.03768115942028986
K1024_RANK_SAFE,train,6,dlllist.avg_dlls_per_proc,unknown,1024,1024,0,1.0,127,1224,0.026111442955883607,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.8601495644825249,45.77734375,0.9999146684870722,0.47025230526924133,0.28803616762161255,4443,899,0.048041641778308726,0.0017492960150183462,181,0.04226251276813075,0.00855464759959142,249,0.06299900199600798,0.026072854291417164,181,0.051910408432147566,0.013043478260869565
K1024_RANK_SAFE,train,7,handles.nhandles,unknown,1024,1024,0,1.0,231,407,0.008682481440395939,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.9256478654312371,45.77734375,0.9990826862360269,0.4983772933483124,0.2889556288719177,2396,766,0.012757061182694769,0.016127655943339876,479,0.015194075587334014,0.0734167517875383,557,0.01783932135728543,0.08283433133732535,432,0.02147562582345191,0.07549407114624505
K1024_RANK_SAFE,train,8,handles.avg_handles_per_proc,unknown,1024,1024,0,1.0,176,327,0.006975851181841454,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.9618504848620574,45.77734375,0.9999146684870722,0.49853360652923584,0.28904929757118225,9917,819,0.0026452769007594503,0.001237306937452001,284,0.01468335035750766,0.01800306435137896,347,0.015469061876247504,0.027070858283433134,245,0.016600790513833993,0.01080368906455863
K1024_RANK_SAFE,train,9,handles.nport,unknown,1024,1,1023,0.0009765625,0,46876,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,46876.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
K1024_RANK_SAFE,train,10,handles.nfile,unknown,1024,125,899,0.1220703125,9,13661,0.2914284495264101,91,0.728,0.0022399522143527603,0.0022399522143527603,0.0,0.4993742056073446,375.008,0.9999573342435362,0.48534274101257324,0.28552255034446716,1092,33,0.23944022527519412,0.00021332878231931053,82,0.5519662921348315,0.009831460674157303,62,0.49575848303393216,0.007110778443113772,18,0.6923583662714098,0.0023715415019762848
K1024_RANK_SAFE,train,11,handles.nevent,unknown,1024,655,369,0.6396484375,272,1321,0.02818073214438092,195,0.29770992366412213,0.010303780186022697,0.010303780186022697,0.0,0.8428843942005663,71.56641221374046,0.9999573342435362,0.5030749440193176,0.2884461581707001,3321,521,0.01847427254885229,0.020564894615581534,214,0.05273237997957099,0.02949438202247191,276,0.05576347305389222,0.0407934131736527,229,0.060737812911725954,0.03359683794466403
K1024_RANK_SAFE,train,12,handles.ndesktop,unknown,1024,60,964,0.05859375,23,7753,0.16539380493216144,10,0.16666666666666666,0.0003839918081747589,0.0003839918081747589,0.0,0.6624280875401419,781.2666666666667,0.0,0.0,0.0,1,52,0.2231419063059988,0.0012799726939158632,31,0.1381511746680286,0.0014044943820224719,49,0.13161177644710578,0.005738522954091816,35,0.17444005270092228,0.004874835309617918
K1024_RANK_SAFE,train,13,handles.nkey,unknown,1024,522,502,0.509765625,163,1606,0.03426060244048127,163,0.31226053639846746,0.0063785305913473846,0.0063785305913473846,0.0,0.7966202496672807,89.80076628352491,0.9999573342435362,0.5086719989776611,0.28356465697288513,1059,383,0.05038825838382115,0.013226384503797253,172,0.06601123595505617,0.023876404494382022,295,0.06649201596806387,0.03954590818363273,183,0.09183135704874835,0.02292490118577075
K1024_RANK_SAFE,train,14,handles.nthread,unknown,1024,746,278,0.728515625,172,587,0.012522399522143528,180,0.24128686327077747,0.00870381431862787,0.00870381431862787,0.0,0.8879059701383881,62.83646112600536,0.9994240122877378,0.5036655068397522,0.2881649136543274,546,619,0.016895639559689393,0.019711579486304292,268,0.02311031664964249,0.022727272727272728,333,0.02407684630738523,0.03829840319361277,276,0.028326745718050064,0.033069828722002634
K1024_RANK_SAFE,train,15,handles.ndirectory,unknown,1024,104,920,0.1015625,44,4681,0.09985920300366925,21,0.20192307692307693,0.0010026452769007594,0.0010026452769007594,0.0,0.7041268139226854,450.7307692307692,0.0,0.0,0.0,1,92,0.13678641522314192,0.0034985920300366923,58,0.12665985699693566,0.005362614913176711,83,0.1121506986027944,0.008358283433133733,51,0.14084321475625824,0.002898550724637681
K1024_RANK_SAFE,train,16,handles.nsemaphore,unknown,1024,624,400,0.609375,418,1789,0.038164519156924655,199,0.3189102564102564,0.012949057086782149,0.012949057086782149,0.0,0.8012217111358376,75.12179487179488,0.9999573342435362,0.5022760033607483,0.29273900389671326,623,486,0.04569502517279631,0.025898114173564298,269,0.1018896833503575,0.03843207354443309,335,0.10017465069860279,0.05376746506986028,251,0.116600790513834,0.04519104084321476
K1024_RANK_SAFE,train,17,handles.ntimer,unknown,1024,123,901,0.1201171875,30,4015,0.08565150610120317,30,0.24390243902439024,0.0013866370850755185,0.0013866370850755185,0.0,0.7453838702633432,381.1056910569106,0.0,0.0,0.0,1,90,0.11417356429729499,0.002474613874904002,60,0.17951991828396321,0.006767109295199183,87,0.14471057884231536,0.010978043912175649,62,0.19090909090909092,0.007246376811594203
K1024_RANK_SAFE,train,18,handles.nsection,unknown,1024,62,962,0.060546875,8,7651,0.16321785135250447,17,0.27419354838709675,0.00040532468640669,0.00040532468640669,0.0,0.6968241013472645,756.0645161290323,0.9999573342435362,0.530153751373291,0.3050896227359772,611,45,0.1637938390647666,0.0008533151292772421,23,0.30822267620020427,0.0015321756894790602,50,0.3157435129740519,0.005863273453093812,21,0.3525691699604743,0.002108036890645586
K1024_RANK_SAFE,train,19,handles.nmutant,unknown,1024,405,619,0.3955078125,246,2586,0.0551668231077737,59,0.145679012345679,0.00243194811844014,0.00243194811844014,0.0,0.8406808847073096,115.7432098765432,0.805380151890093,0.4082302451133728,0.2871685326099396,5,363,0.051753562590664735,0.011519754245242769,132,0.10967824310520939,0.010597548518896834,172,0.09718063872255489,0.016092814371257484,144,0.12490118577075099,0.019367588932806323
K1024_RANK_SAFE,train,20,ldrmodules.not_in_load,unknown,1024,145,879,0.1416015625,176,3319,0.07080382285177916,29,0.2,0.001599965867394829,0.001599965867394829,0.0,0.7895089801002002,323.28275862068966,0.9999360013653043,0.5093467235565186,0.2886631488800049,144,133,0.06523594163324516,0.003285263247717382,76,0.16713483146067415,0.010597548518896834,83,0.11601796407185629,0.009481037924151697,61,0.15889328063241107,0.008827404479578393
K1024_RANK_SAFE,train,21,ldrmodules.not_in_init,unknown,1024,180,844,0.17578125,286,2394,0.05107091048724294,38,0.2111111111111111,0.0020266234320334498,0.0020266234320334498,0.0,0.8092464216563752,260.4222222222222,0.9686406689990613,0.5148187875747681,0.3081662654876709,82,153,0.058025428790852464,0.004181244133458486,90,0.09856996935648621,0.010469867211440245,110,0.09892714570858284,0.015469061876247504,80,0.11212121212121212,0.008300395256916997
K1024_RANK_SAFE,train,22,ldrmodules.not_in_mem,unknown,1024,145,879,0.1416015625,176,3309,0.07059049406945986,29,0.2,0.001599965867394829,0.001599965867394829,0.0,0.789586786756279,323.28275862068966,0.9999360013653043,0.5091197490692139,0.2886137068271637,144,133,0.06523594163324516,0.003285263247717382,77,0.16675178753830439,0.010597548518896834,83,0.11651696606786427,0.009481037924151697,61,0.15836627140974968,0.008168642951251647
K1024_RANK_SAFE,train,23,ldrmodules.not_in_load_avg,unknown,1024,1024,0,1.0,482,879,0.018751599965867394,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.9141750322526973,45.77734375,0.9999573342435362,0.5106834769248962,0.28146353363990784,15443,1011,0.03750319993173479,0.02167420428364195,493,0.015066394279877425,0.05656281920326864,550,0.022579840319361277,0.07609780439121756,423,0.02002635046113307,0.045981554677206854
K1024_RANK_SAFE,train,24,ldrmodules.not_in_init_avg,unknown,1024,1024,0,1.0,419,893,0.019050260261114428,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.9258716464642752,45.77734375,0.9989546889666354,0.4982173442840576,0.2843931317329407,472,1018,0.03733253690587934,0.004693233211024831,703,0.016853932584269662,0.10725229826353422,755,0.01808882235528942,0.11988522954091817,627,0.014097496706192359,0.09736495388669301
K1024_RANK_SAFE,train,25,ldrmodules.not_in_mem_avg,unknown,1024,1024,0,1.0,482,879,0.018751599965867394,1,0.0009765625,2.133287823193105e-05,2.133287823193105e-05,0.0,0.9151223037618169,45.77734375,0.9999573342435362,0.5184676051139832,0.27431008219718933,15443,1011,0.03750319993173479,0.022271524874136018,493,0.015066394279877425,0.05886108273748723,551,0.0188373253493014,0.07859281437125748,425,0.02015810276679842,0.045454545454545456
