run,split,feature_idx,feature,strategy,num_bins,bins_used,dead_bins,used_bin_ratio,dominant_bin,dominant_bin_count,dominant_bin_ratio,rare_used_bins_le5,rare_used_bin_ratio_le5,rare_cell_ratio_own_le5,rare_cell_ratio_trainref_le5,unseen_cell_ratio_trainref,entropy_norm,compression_factor,offset_nonzero_ratio,offset_mean,offset_std,offset_unique_approx,class_Benign_bins_used,class_Benign_dominant_ratio,class_Benign_rare_trainref_ratio,class_Ransomware_bins_used,class_Ransomware_dominant_ratio,class_Ransomware_rare_trainref_ratio,class_Spyware_bins_used,class_Spyware_dominant_ratio,class_Spyware_rare_trainref_ratio,class_Trojan_bins_used,class_Trojan_dominant_ratio,class_Trojan_rare_trainref_ratio
K1024_ABS_CONTROL,val,8,handles.avg_handles_per_proc,unknown,1024,172,852,0.16796875,133,624,0.05324232081911263,48,0.27906976744186046,0.006228668941979522,0.003242320819112628,0.0021331058020477816,0.855145353491047,68.13953488372093,0.999914675767918,0.4995392858982086,0.2913573980331421,8841,88,0.05494880546075085,0.0005119453924914676,85,0.09086268504338949,0.0071465033180193975,99,0.10678642714570859,0.006986027944111776,64,0.12229836584080127,0.0036900369003690036
K1024_ABS_CONTROL,val,9,handles.nport,unknown,1024,1,1023,0.0009765625,0,11720,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,11720.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
K1024_ABS_CONTROL,val,10,handles.nfile,unknown,1024,58,966,0.056640625,9,3389,0.28916382252559725,32,0.5517241379310345,0.004522184300341297,0.002389078498293515,0.001621160409556314,0.591899894765904,202.06896551724137,0.999914675767918,0.4836955666542053,0.28498053550720215,792,32,0.2392491467576792,0.0,41,0.5456865747830526,0.008677896886166412,28,0.49001996007984033,0.00499001996007984,10,0.687401159725883,0.0005271481286241434
K1024_ABS_CONTROL,val,11,handles.nevent,unknown,1024,540,484,0.52734375,272,326,0.02781569965870307,244,0.45185185185185184,0.05068259385665529,0.014846416382252559,0.0018771331058020477,0.8644317544432425,21.703703703703702,1.0,0.5012562870979309,0.28614452481269836,2266,386,0.019283276450511946,0.018430034129692834,161,0.046452271567126086,0.011230219499744768,200,0.054890219560878244,0.013972055888223553,147,0.06589351607801792,0.008434370057986295
K1024_ABS_CONTROL,val,12,handles.ndesktop,unknown,1024,51,973,0.0498046875,22,1941,0.16561433447098975,9,0.17647058823529413,0.001621160409556314,0.0005119453924914676,0.0,0.6847950617089579,229.80392156862746,0.0,0.0,0.0,1,44,0.2220136518771331,0.00017064846416382253,28,0.14344053088310363,0.0005104645227156713,40,0.13373253493013973,0.001996007984031936,26,0.17659462308908802,0.0
K1024_ABS_CONTROL,val,13,handles.nkey,unknown,1024,408,616,0.3984375,163,398,0.033959044368600685,176,0.43137254901960786,0.03421501706484641,0.00674061433447099,0.002218430034129693,0.8230212018274384,28.725490196078432,1.0,0.5135090351104736,0.28370004892349243,789,287,0.04761092150170648,0.007337883959044369,137,0.06636038795303727,0.0030627871362940277,182,0.06636726546906188,0.0124750499001996,110,0.09383236689509752,0.002635740643120717
K1024_ABS_CONTROL,val,14,handles.nthread,unknown,1024,631,393,0.6162109375,172,142,0.012116040955631398,238,0.37717908082408874,0.04803754266211604,0.010409556313993174,0.0013651877133105802,0.9057682285000712,18.573692551505548,0.9995733788395904,0.5085214972496033,0.28890568017959595,541,473,0.0174061433447099,0.017064846416382253,226,0.026033690658499236,0.0015313935681470138,264,0.02245508982035928,0.0054890219560878245,229,0.028465998945703744,0.004217185028993147
K1024_ABS_CONTROL,val,15,handles.ndirectory,unknown,1024,90,934,0.087890625,44,1215,0.10366894197952219,22,0.24444444444444444,0.004180887372013652,0.0014505119453924915,0.0,0.7229427959299646,130.22222222222223,0.0,0.0,0.0,1,75,0.1392491467576792,0.0017064846416382253,51,0.11587544665645738,0.0010209290454313426,62,0.10379241516966067,0.00249500998003992,42,0.143384290985767,0.0
K1024_ABS_CONTROL,val,16,handles.nsemaphore,unknown,1024,530,494,0.517578125,418,418,0.03566552901023891,296,0.5584905660377358,0.05546075085324232,0.017747440273037544,0.0014505119453924915,0.8185130542024371,22.11320754716981,0.999914675767918,0.5020808577537537,0.29078957438468933,530,354,0.04505119453924915,0.020819112627986348,195,0.0903522205206738,0.014293006636038795,215,0.09331337325349301,0.020958083832335328,153,0.11544544016868741,0.008434370057986295
K1024_ABS_CONTROL,val,17,handles.ntimer,unknown,1024,106,918,0.103515625,30,961,0.08199658703071672,31,0.29245283018867924,0.005546075085324232,0.0021331058020477816,0.0,0.766782916321719,110.56603773584905,0.0,0.0,0.0,1,79,0.11979522184300341,0.0010238907849829352,45,0.1725370086778969,0.0010209290454313426,67,0.13922155688622753,0.0074850299401197605,43,0.18133895624670532,0.0010542962572482868
K1024_ABS_CONTROL,val,18,handles.nsection,unknown,1024,53,971,0.0517578125,8,1942,0.16569965870307168,12,0.22641509433962265,0.0014505119453924915,0.0006825938566552901,0.00017064846416382253,0.7201271811087839,221.1320754716981,1.0,0.524887204170227,0.30699920654296875,529,44,0.16928327645051194,0.0,18,0.31852986217457885,0.0010209290454313426,36,0.3183632734530938,0.0029940119760479044,15,0.35793357933579334,0.0
K1024_ABS_CONTROL,val,19,handles.nmutant,unknown,1024,358,666,0.349609375,246,610,0.05204778156996587,96,0.2681564245810056,0.020136518771331057,0.002218430034129693,0.00034129692832764505,0.8551191701512607,32.737430167597765,0.8088737201365188,0.4135836362838745,0.28793686628341675,5,282,0.05255972696245734,0.0034129692832764505,115,0.09545686574783052,0.0,132,0.09181636726546906,0.0014970059880239522,104,0.12598840274117026,0.0015814443858724301
K1024_ABS_CONTROL,val,20,ldrmodules.not_in_load,unknown,1024,132,892,0.12890625,176,835,0.07124573378839591,39,0.29545454545454547,0.00674061433447099,0.0024744027303754265,0.0004266211604095563,0.8022515488420773,88.78787878787878,0.9996587030716724,0.5077987313270569,0.2879753112792969,131,118,0.06450511945392491,0.0030716723549488053,51,0.17917304747320062,0.00408371618172537,58,0.12375249500998003,0.0014970059880239522,39,0.15972588297311544,0.0
K1024_ABS_CONTROL,val,21,ldrmodules.not_in_init,unknown,1024,155,869,0.1513671875,286,586,0.05,42,0.2709677419354839,0.008959044368600682,0.0021331058020477816,0.00034129692832764505,0.829541869693676,75.61290322580645,0.9683447098976109,0.5096801519393921,0.30835479497909546,82,139,0.057849829351535834,0.0017064846416382253,62,0.09800918836140889,0.00408371618172537,80,0.09331337325349301,0.003493013972055888,51,0.11860832894043226,0.0
K1024_ABS_CONTROL,val,22,ldrmodules.not_in_mem,unknown,1024,132,892,0.12890625,176,830,0.07081911262798635,39,0.29545454545454547,0.00674061433447099,0.002559726962457338,0.0004266211604095563,0.80234970369112,88.78787878787878,0.9996587030716724,0.5076019167900085,0.28806519508361816,131,118,0.06450511945392491,0.0030716723549488053,51,0.17866258295048495,0.004594180704441042,58,0.12425149700598802,0.0014970059880239522,39,0.1591987348444913,0.0
K1024_ABS_CONTROL,val,23,ldrmodules.not_in_load_avg,unknown,1024,94,930,0.091796875,25,1049,0.08950511945392492,41,0.43617021276595747,0.005034129692832764,0.0031569965870307166,0.0021331058020477816,0.7690438555422373,124.68085106382979,1.0,0.482092946767807,0.3002707362174988,4987,62,0.09112627986348124,0.00034129692832764505,62,0.1419091373149566,0.01225114854517611,46,0.18562874251497005,0.004491017964071856,35,0.23774380600948866,0.0010542962572482868
K1024_ABS_CONTROL,val,24,ldrmodules.not_in_init_avg,unknown,1024,104,920,0.1015625,22,999,0.08523890784982935,56,0.5384615384615384,0.0066552901023890785,0.004522184300341297,0.0027303754266211604,0.7020705704660394,112.6923076923077,1.0,0.4853003919124603,0.2913019061088562,5058,65,0.09095563139931741,0.002218430034129693,69,0.17866258295048495,0.015313935681470138,53,0.1536926147704591,0.003493013972055888,34,0.2076963626779125,0.0015814443858724301
K1024_ABS_CONTROL,val,25,ldrmodules.not_in_mem_avg,unknown,1024,94,930,0.091796875,25,1053,0.08984641638225256,41,0.43617021276595747,0.005034129692832764,0.0031569965870307166,0.0020477815699658703,0.7689514984020407,124.68085106382979,1.0,0.4822347164154053,0.3003072440624237,4987,62,0.09112627986348124,0.00034129692832764505,62,0.14139867279224094,0.01225114854517611,46,0.18612774451097805,0.004491017964071856,35,0.2382709541381128,0.0010542962572482868
K1024_ABS_CONTROL,val,26,malfind.ninjections,unknown,1024,78,946,0.076171875,2,4884,0.4167235494880546,46,0.5897435897435898,0.008276450511945392,0.0037542662116040954,0.0,0.4482772361069281,150.25641025641025,0.0,0.0,0.0,1,20,0.2960750853242321,0.0,54,0.599285349668198,0.008677896886166412,53,0.6007984031936128,0.007984031936127744,26,0.6552451238798103,0.005798629414865577
K1024_ABS_CONTROL,val,27,malfind.commitCharge,unknown,1024,74,950,0.072265625,0,11137,0.9502559726962457,65,0.8783783783783784,0.009897610921501706,0.004863481228668942,0.0009385665529010238,0.06930094954680022,158.3783783783784,0.9908703071672355,0.06982868909835815,0.17972798645496368,281,1,1.0,0.0,44,0.8790199081163859,0.009698825931597753,24,0.8498003992015968,0.00499001996007984,31,0.9762783342119136,0.014760147601476014
K1024_ABS_CONTROL,val,28,malfind.protection,unknown,1024,92,932,0.08984375,3,4802,0.40972696245733786,53,0.5760869565217391,0.00938566552901024,0.004010238907849829,0.0011092150170648465,0.4619395145354914,127.3913043478261,0.9917235494880546,0.4774450659751892,0.2743498682975769,154,32,0.2795221843003413,0.00017064846416382253,54,0.599285349668198,0.009188361408882083,54,0.6007984031936128,0.008483033932135729,27,0.6552451238798103,0.005798629414865577
K1024_ABS_CONTROL,val,29,malfind.uniqueInjections,unknown,1024,94,930,0.091796875,0,4989,0.4256825938566553,63,0.6702127659574468,0.01083617747440273,0.0046075085324232086,0.0009385665529010238,0.42167410052984206,124.68085106382979,0.5761945392491468,0.3913812041282654,0.37595462799072266,1179,12,0.30665529010238907,0.0,64,0.8269525267993875,0.012761613067891782,60,0.8043912175648703,0.010978043912175649,28,0.834475487612019,0.0036900369003690036
K1024_ABS_CONTROL,val,30,psxview.not_in_pslist,unknown,1024,31,993,0.0302734375,0,5753,0.4908703071672355,14,0.45161290322580644,0.003242320819112628,0.0006825938566552901,0.0,0.519741714579058,378.06451612903226,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,24,0.4119448698315467,0.002041858090862685,28,0.3967065868263473,0.001996007984031936,13,0.35951502372166577,0.0
K1024_ABS_CONTROL,val,31,psxview.not_in_eprocess_pool,unknown,1024,2,1022,0.001953125,0,11701,0.9983788395904437,0,0.0,0.0,0.0,0.0,0.01736308583849404,5860.0,0.0,0.0,0.0,1,2,0.9994880546075086,0.0,2,0.9979581419091373,0.0,2,0.9955089820359282,0.0,2,0.9984185556141276,0.0
K1024_ABS_CONTROL,val,32,psxview.not_in_ethread_pool,unknown,1024,44,980,0.04296875,0,5088,0.4341296928327645,19,0.4318181818181818,0.0034129692832764505,0.0011945392491467576,0.0,0.5107073124679729,266.3636363636364,0.0,0.0,0.0,1,21,0.5424914675767918,0.0,35,0.3221031138335886,0.00408371618172537,34,0.32934131736526945,0.00249500998003992,16,0.3257775434897206,0.0005271481286241434
K1024_ABS_CONTROL,val,33,psxview.not_in_pspcid_list,unknown,1024,33,991,0.0322265625,0,5751,0.4906996587030717,16,0.48484848484848486,0.003583617747440273,0.0009385665529010238,0.0,0.511074077240145,355.1515151515151,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,26,0.4109239407861154,0.0035732516590096988,28,0.3967065868263473,0.001996007984031936,13,0.35951502372166577,0.0
K1024_ABS_CONTROL,val,34,psxview.not_in_csrss_handles,unknown,1024,44,980,0.04296875,0,5083,0.43370307167235495,19,0.4318181818181818,0.0034129692832764505,0.0011945392491467576,0.0,0.5109954256747077,266.3636363636364,0.0,0.0,0.0,1,21,0.5424914675767918,0.0,35,0.3210821847881572,0.00408371618172537,34,0.3283433133732535,0.00249500998003992,16,0.32525039536109646,0.0005271481286241434
K1024_ABS_CONTROL,val,35,psxview.not_in_session,unknown,1024,31,993,0.0302734375,0,5754,0.4909556313993174,14,0.45161290322580644,0.003242320819112628,0.0006825938566552901,0.0,0.5197065103013979,378.06451612903226,0.0,0.0,0.0,1,18,0.5919795221843004,0.0,24,0.4119448698315467,0.002041858090862685,28,0.3967065868263473,0.001996007984031936,13,0.3600421718502899,0.0
K1024_ABS_CONTROL,val,36,psxview.not_in_deskthrd,unknown,1024,46,978,0.044921875,2,4535,0.3869453924914676,20,0.43478260869565216,0.004180887372013652,0.0009385665529010238,0.0,0.5550089938519955,254.7826086956522,0.0,0.0,0.0,1,23,0.5042662116040956,0.0,41,0.2715671260847371,0.0030627871362940277,38,0.26497005988023953,0.001996007984031936,17,0.27253558249868215,0.0005271481286241434
K1024_ABS_CONTROL,val,37,psxview.not_in_pslist_false_avg,unknown,1024,475,549,0.4638671875,0,5097,0.4348976109215017,304,0.64,0.059726962457337884,0.012627986348122866,0.0017918088737201366,0.561260981128383,24.673684210526314,0.566296928327645,0.2586520314216614,0.3043210506439209,2119,424,0.48003412969283277,0.017235494880546074,130,0.4119448698315467,0.0071465033180193975,154,0.3967065868263473,0.015968063872255488,88,0.35951502372166577,0.0005271481286241434
K1024_ABS_CONTROL,val,38,psxview.not_in_eprocess_pool_false_avg,unknown,1024,48,976,0.046875,0,11665,0.9953071672354948,47,0.9791666666666666,0.00469283276450512,0.003924914675767918,0.002559726962457338,0.012291957445615094,244.16666666666666,0.00469283276450512,0.002444726647809148,0.04126816242933273,49,38,0.9933447098976109,0.006313993174061433,4,0.9979581419091373,0.0005104645227156713,8,0.9955089820359282,0.003493013972055888,3,0.9984185556141276,0.0005271481286241434
K1024_ABS_CONTROL,val,39,psxview.not_in_ethread_pool_false_avg,unknown,1024,395,629,0.3857421875,0,4454,0.3800341296928328,219,0.5544303797468354,0.04308873720136519,0.01220136518771331,0.002559726962457338,0.6014443870142744,29.670886075949365,0.6222696245733789,0.29545798897743225,0.31733864545822144,2274,330,0.43430034129692835,0.010238907849829351,142,0.3221031138335886,0.017866258295048495,156,0.32934131736526945,0.02245508982035928,89,0.3257775434897206,0.0015814443858724301
K1024_ABS_CONTROL,val,40,psxview.not_in_pspcid_list_false_avg,unknown,1024,302,722,0.294921875,0,5106,0.4356655290102389,148,0.4900662251655629,0.029607508532423207,0.0056313993174061435,0.0015358361774744026,0.5702753856993749,38.80794701986755,0.5664675767918089,0.29904496669769287,0.3365655541419983,2089,258,0.48191126279863483,0.0037542662116040954,118,0.4109239407861154,0.00816743236345074,138,0.3967065868263473,0.01347305389221557,83,0.35951502372166577,0.0005271481286241434
K1024_ABS_CONTROL,val,41,psxview.not_in_csrss_handles_false_avg,unknown,1024,408,616,0.3984375,88,734,0.06262798634812286,228,0.5588235294117647,0.047013651877133106,0.010409556313993174,0.001962457337883959,0.7542472933579797,28.725490196078432,1.0,0.5297375321388245,0.2528117001056671,2582,346,0.0924914675767918,0.007167235494880546,145,0.0781010719754977,0.015313935681470138,170,0.06337325349301397,0.023952095808383235,99,0.0911966262519768,0.0010542962572482868
K1024_ABS_CONTROL,val,42,psxview.not_in_session_false_avg,unknown,1024,488,536,0.4765625,72,774,0.06604095563139932,299,0.6127049180327869,0.05930034129692833,0.012969283276450512,0.001621160409556314,0.7333609920230387,24.016393442622952,1.0,0.5940090417861938,0.2735489010810852,2599,427,0.09607508532423208,0.015870307167235496,145,0.07912200102092905,0.010209290454313425,173,0.06636726546906188,0.018463073852295408,100,0.0911966262519768,0.0010542962572482868
K1024_ABS_CONTROL,val,43,psxview.not_in_deskthrd_false_avg,unknown,1024,434,590,0.423828125,128,719,0.0613481228668942,243,0.5599078341013825,0.05042662116040956,0.01083617747440273,0.0021331058020477816,0.7565516516534833,27.004608294930875,1.0,0.5875158309936523,0.27339687943458557,2627,360,0.09163822525597269,0.006996587030716724,153,0.07299642674834099,0.017866258295048495,184,0.05588822355289421,0.02445109780439122,98,0.09066947812335266,0.0010542962572482868
K1024_ABS_CONTROL,val,44,modules.nmodules,unknown,1024,2,1022,0.001953125,2,11282,0.9626279863481229,0,0.0,0.0,0.0,0.0,0.2301104183979041,5860.0,0.0,0.0,0.0,1,2,0.9843003412969283,0.0,2,0.9504849412965799,0.0,2,0.9111776447105788,0.0,2,0.9625724828676858,0.0
K1024_ABS_CONTROL,val,45,svcscan.nservices,unknown,1024,20,1004,0.01953125,23,5459,0.4657849829351536,10,0.5,0.002389078498293515,0.0011945392491467576,0.0,0.39511747310868817,586.0,0.0,0.0,0.0,1,8,0.7363481228668942,0.0,15,0.9377233282286881,0.004594180704441042,11,0.8977045908183633,0.0014970059880239522,9,0.9578281497100686,0.0010542962572482868
K1024_ABS_CONTROL,val,46,svcscan.kernel_drivers,unknown,1024,9,1015,0.0087890625,18,5836,0.4979522184300341,5,0.5555555555555556,0.0013651877133105802,0.0006825938566552901,0.0,0.3812836077557675,1302.2222222222222,0.0,0.0,0.0,1,3,0.9933447098976109,0.0,9,0.9433384379785605,0.002041858090862685,7,0.9016966067864272,0.0014970059880239522,4,0.9599367422245652,0.0005271481286241434
K1024_ABS_CONTROL,val,47,svcscan.fs_drivers,unknown,1024,4,1020,0.00390625,9,11704,0.9986348122866894,2,0.5,0.0006825938566552901,0.0002559726962457338,0.0,0.008488472194008058,2930.0,0.0,0.0,0.0,1,1,1.0,0.0,4,0.9943848902501277,0.0005104645227156713,4,0.998003992015968,0.000499001996007984,2,0.9994728518713759,0.0005271481286241434
K1024_ABS_CONTROL,val,48,svcscan.process_services,unknown,1024,10,1014,0.009765625,10,6912,0.5897610921501707,4,0.4,0.0013651877133105802,0.0005972696245733788,0.0,0.3734225805605412,1172.0,0.0,0.0,0.0,1,4,0.7382252559726963,0.0,7,0.9392547217968351,0.002552322613578356,6,0.905688622754491,0.000998003992015968,4,0.9588824459673169,0.0
K1024_ABS_CONTROL,val,49,svcscan.shared_process_services,unknown,1024,13,1011,0.0126953125,21,5835,0.4978668941979522,7,0.5384615384615384,0.0013651877133105802,0.0010238907849829352,0.0,0.3339623249611489,901.5384615384615,0.0,0.0,0.0,1,5,0.9933447098976109,0.0,11,0.9392547217968351,0.00408371618172537,8,0.8982035928143712,0.0014970059880239522,5,0.9583552978386927,0.0005271481286241434
K1024_ABS_CONTROL,val,50,svcscan.interactive_process_services,unknown,1024,1,1023,0.0009765625,0,11720,1.0,0,0.0,0.0,0.0,0.0,-1.4428232973175177e-12,11720.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0
K1024_ABS_CONTROL,val,51,svcscan.nactive,unknown,1024,25,999,0.0244140625,27,2830,0.24146757679180889,7,0.28,0.0014505119453924915,0.0011092150170648465,0.0,0.6854880474789892,468.8,0.0,0.0,0.0,1,14,0.4225255972696246,0.0,19,0.3210821847881572,0.00408371618172537,18,0.35578842315369263,0.001996007984031936,15,0.3684765419082762,0.0005271481286241434
K1024_ABS_CONTROL,val,52,callbacks.ncallbacks,unknown,1024,10,1014,0.009765625,11,4997,0.42636518771331056,3,0.3,0.0005972696245733788,8.532423208191126e-05,0.0,0.48776838918280235,1172.0,0.0,0.0,0.0,1,2,0.7409556313993174,0.0,10,0.47881572230729963,0.0005104645227156713,8,0.4426147704590818,0.0,7,0.49393779652082237,0.0
K1024_ABS_CONTROL,val,53,callbacks.nanonymous,unknown,1024,2,1022,0.001953125,0,11710,0.9991467576791809,0,0.0,0.0,0.0,0.0,0.009929041154069899,5860.0,0.0,0.0,0.0,1,1,1.0,0.0,2,0.996937212863706,0.0,1,1.0,0.0,2,0.9978914074855034,0.0
K1024_ABS_CONTROL,val,54,callbacks.ngeneric,unknown,1024,2,1022,0.001953125,1,11719,0.999914675767918,1,0.5,8.532423208191126e-05,0.0,0.0,0.0012763923554786004,5860.0,0.0,0.0,0.0,1,1,1.0,0.0,2,0.9994895354772844,0.0,1,1.0,0.0,1,1.0,0.0
